"Ano-calendário";"CNPJ";"Razão Social";"Nome Fantasia";"Código CNAE";"CNAE";"Município";"UF";"Valor Renúncia Fiscal (R$)"
"2024";"59104760000353";"TOYOTA DO BRASIL LTDA";"";"29107";"Fabricação de automóveis, camionetas e utilitários";"INDAIATUBA";"SP";"82274618,00"
"2024";"11524482000103";"E.P.A. - EMPRESA DE PLASTICO DA AMAZONIA LTDA.";"E.P.A.";"22226";"Fabricação de embalagens de material plástico";"MANAUS";"AM";"81943278,00"
"2024";"12320079000117";"BIONOVIS S.A. - COMPANHIA BRASILEIRA DE BIOTECNOLOGIA FARMACEUTICA";"";"00000";"Sem informação";"VALINHOS";"SP";"81895565,00"
"2024";"04898857000202";"JABIL INDUSTRIAL DO BRASIL LTDA";"";"26108";"Fabricação de componentes eletrônicos";"MANAUS";"AM";"81788535,00"
"2024";"13534284000148";"COMPANHIA BRASILEIRA DE OFFSHORE";"";"77195";"Locação de meios de transporte, exceto automóveis, sem condutor";"NITERÓI";"RJ";"81753320,00"
"2024";"18105959000238";"OCP FERTILIZANTES LTDA.";"OCP BRASIL";"46834";"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo";"PARANAGUÁ";"PR";"81576296,00"
"2024";"47180625006349";"CTVA PROTECAO DE CULTIVOS LTDA.";"";"46834";"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo";"PAULÍNIA";"SP";"81366353,00"
"2024";"05635291001260";"BAKER HUGHES ENERGY TECHNOLOGY DO BRASIL LIMITADA";"";"28518";"Fabricação de máquinas e equipamentos para a prospecção e extração de petróleo";"NITERÓI";"RJ";"81162009,00"
"2024";"60397775000840";"TAKEDA PHARMA LTDA.";"";"00000";"Sem informação";"JAGUARIÚNA";"SP";"80678916,00"
"2024";"02975504000403";"HUAWEI DO BRASIL TELECOMUNICACOES LTDA";"";"26329";"Fabricação de aparelhos telefônicos e de outros equipamentos de comunicação";"SOROCABA";"SP";"80344244,00"
"2024";"27956445000104";"BYD INDUSTRIA DE BATERIAS LTDA";"BYD INDUSTRIA DE BATERIAS LTDA";"27228";"Fabricação de baterias e acumuladores para veículos automotores";"MANAUS";"AM";"80046886,00"
"2024";"03670763000642";"OMNI TAXI AEREO S/A";"OMNI AVIATION";"51129";"Transporte aéreo de passageiros não-regular";"RIO DE JANEIRO";"RJ";"79925204,00"
"2024";"35577677000252";"SPARTA 300 SPE S.A.";"";"00000";"Sem informação";"SILVES";"AM";"79183157,00"
"2024";"04028583001353";"EQUINOR BRASIL ENERGIA LTDA.";"";"06000";"Extração de petróleo e gás natural";"RIO DE JANEIRO";"RJ";"78945665,00"
"2024";"17417928000179";"VENTISOL DA AMAZONIA INDUSTRIA DE APARELHOS ELETRICOS LTDA";"VENTISOL";"28241";"Fabricação de aparelhos e equipamentos de ar condicionado";"MANAUS";"AM";"78439163,00"
"2024";"03670763000138";"OMNI TAXI AEREO S/A";"OMNI AVIATION";"51129";"Transporte aéreo de passageiros não-regular";"RIO DE JANEIRO";"RJ";"77949203,00"
"2024";"07448261000118";"DIGIBOARD ELETRONICA DA AMAZONIA LTDA";"";"26108";"Fabricação de componentes eletrônicos";"MANAUS";"AM";"77851906,00"
"2024";"22798094000129";"FLEX IMP.EXPORT.IND.E COMER DE MAQUIN.E MOTORES LTDA";"FLEX";"26221";"Fabricação de periféricos para equipamentos de informática";"MANAUS";"AM";"77811058,00"
"2024";"07607851000227";"EMPRESA BRASILEIRA DE HEMODERIVADOS E BIOTECNOLOGIA - HEMOBRAS";"";"00000";"Sem informação";"GOIANA";"PE";"75234013,00"
"2024";"60882628004268";"CONFAB INDUSTRIAL SOCIEDADE ANONIMA";"";"24318";"Produção de tubos de aço com costura";"PINDAMONHANGABA";"SP";"74365654,00"
"2024";"29958609000150";"NIDEC GLOBAL APPLIANCE BRASIL LTDA";"";"28143";"Fabricação de compressores";"JOINVILLE";"SC";"72043200,00"
"2024";"61142550000130";"IHARABRAS SA INDUSTRIAS QUIMICAS";"IHARABRAS";"20517";"Fabricação de defensivos agrícolas";"SOROCABA";"SP";"70769530,00"
"2024";"78937158000856";"FERTILIZANTES PIRATINI LTDA";"";"20134";"Fabricação de adubos e fertilizantes";"RIO GRANDE";"RS";"70710678,00"
"2024";"33000167026925";"PETROLEO BRASILEIRO S A PETROBRAS";"UNIDADE E&P SERVICOS - MACAE/RJ";"06000";"Extração de petróleo e gás natural";"MACAÉ";"RJ";"69548339,00"
"2024";"07954091000496";"MERCK SHARP & DOHME SAUDE ANIMAL LTDA";"MSD SAUDE ANIMAL";"46443";"Comércio atacadista de produtos farmacêuticos para uso humano e veterinário";"VINHEDO";"SP";"69513690,00"
"2024";"81243735001977";"POSITIVO TECNOLOGIA S.A.";"";"26213";"Fabricação de equipamentos de informática";"MANAUS";"AM";"69015060,00"
"2024";"60831658001220";"BOEHRINGER INGELHEIM DO BRASIL QUIMICA E FARMACEUTICA LTDA.";"";"46443";"Comércio atacadista de produtos farmacêuticos para uso humano e veterinário";"CAJAMAR";"SP";"67548045,00"
"2024";"02974733001043";"UPL DO BRASIL INDUSTRIA E COMERCIO DE INSUMOS AGROPECUARIOS S.A.";"UPL DO BRASIL S.A.";"20517";"Fabricação de defensivos agrícolas";"SALTO DE PIRAPORA";"SP";"67101024,00"
"2024";"02833372000124";"JCB DO BRASIL LTDA";"";"28542";"Fabricação de máquinas e equipamentos para terraplenagem, pavimentação e construção, exceto tratores";"SOROCABA";"SP";"67019498,00"
"2024";"10142624000369";"COMPALEAD ELETRONICA DO BRASIL INDUSTRIA E COMERCIO LTDA.";"";"26108";"Fabricação de componentes eletrônicos";"MANAUS";"AM";"66624857,00"
"2024";"33000167023748";"PETROLEO BRASILEIRO S A PETROBRAS";"PETROBRAS - TERMINAL DE REGASEIFICACAO DA BAHIA - TRBA";"00000";"Sem informação";"SALVADOR";"BA";"66332827,00"
"2024";"57600249000155";"BOEHRINGER INGELHEIM ANIMAL HEALTH DO BRASIL LTDA.";"";"00000";"Sem informação";"PAULÍNIA";"SP";"65528843,00"
"2024";"08986284000149";"FOXCONN MOEBG INDUSTRIA DE ELETRONICOS LTDA";"";"26400";"Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo";"MANAUS";"AM";"65447128,00"
"2024";"07689002000340";"EMBRAER S.A.";"";"30415";"Fabricação de aeronaves";"BOTUCATU";"SP";"65405064,00"
"2024";"47067525009750";"LOUIS DREYFUS COMPANY BRASIL S.A.";"LOUIS DREYFUS COMPANY BRASIL";"10414";"Fabricação de óleos vegetais em bruto, exceto óleo de milho";"PONTA GROSSA";"PR";"65304062,00"
"2024";"25096598000195";"BOREO INDUSTRIA DE COMPONENTES LTDA";"";"26108";"Fabricação de componentes eletrônicos";"MANAUS";"AM";"64648015,00"
"2024";"20367629000181";"HELICOPTEROS DO BRASIL S/A";"HELIBRAS";"30415";"Fabricação de aeronaves";"ITAJUBÁ";"MG";"64387855,00"
"2024";"18459628009767";"BAYER S.A.";"BAYER S.A. (BARUERI CECI II)";"20631";"Fabricação de cosméticos, produtos de perfumaria e de higiene pessoal";"GUARULHOS";"SP";"63927653,00"
"2024";"13699433000129";"BRITANIA COMPONENTES ELETRONICOS LTDA";"BRITANIA";"26108";"Fabricação de componentes eletrônicos";"MANAUS";"AM";"63804532,00"
"2024";"84107697000194";"PROCOMP AMAZONIA INDUSTRIA ELETRONICA LTDA";"PROCOMP";"26213";"Fabricação de equipamentos de informática";"MANAUS";"AM";"63667388,00"
"2024";"56994502002698";"NOVARTIS BIOCIENCIAS SA";"";"46443";"Comércio atacadista de produtos farmacêuticos para uso humano e veterinário";"GOIÂNIA";"GO";"63632337,00"
"2024";"08258870000177";"CALLIDUS INDUSTRIA, COMERCIO E SERVICOS DE PLACAS E COMPONENTES DE INFORMATICA S.A";"";"26221";"Fabricação de periféricos para equipamentos de informática";"MANAUS";"AM";"62971215,00"
"2024";"07666567000736";"MK BR S.A";"MK ELETRODOMESTICOS";"26400";"Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo";"MANAUS";"AM";"62901201,00"
"2024";"43940618000144";"ELI LILLY DO BRASIL LTDA";"";"46443";"Comércio atacadista de produtos farmacêuticos para uso humano e veterinário";"SÃO PAULO";"SP";"62067706,00"
"2024";"61189445000156";"FUNDACAO BUTANTAN";"";"86909";"Atividades de atenção à saúde humana não especificadas anteriormente";"SÃO PAULO";"SP";"61569144,00"
"2024";"54187453000106";"GC OPERACOES MARITIMAS";"";"50301";"Navegação de apoio";"MACAÉ";"RJ";"61513448,00"
"2024";"08070508006966";"RAIZEN ENERGIA S.A";"";"10716";"Fabricação de açúcar em bruto";"IPAUSSU";"SP";"61047370,00"
"2024";"04402277000100";"BIC AMAZONIA S/A";"";"22293";"Fabricação de artefatos de material plástico não especificados anteriormente";"MANAUS";"AM";"59595991,00"
"2024";"07703111000103";"HARMAN DA AMAZONIA INDUSTRIA ELETRONICA E PARTICIPACOES LTDA";"";"26400";"Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo";"MANAUS";"AM";"59198848,00"
"2024";"08322908000123";"DAFRA DA AMAZONIA INDUSTRIA E COMERCIO DE MOTOCICLETAS LTDA";"DAFRA";"30911";"Fabricação de motocicletas";"MANAUS";"AM";"58979085,00"
"2024";"40213167000155";"CMM OFFSHORE BRASIL LTDA";"";"50301";"Navegação de apoio";"RIO DE JANEIRO";"RJ";"58976635,00"
"2024";"26794410000145";"TCL SEMP INDUSTRIA E COMERCO DE CONDICIONADORES DE AR S.A";"";"28241";"Fabricação de aparelhos e equipamentos de ar condicionado";"MANAUS";"AM";"58706154,00"
"2024";"12303730000140";"POSIDONIA SHIPPING & TRADING LTDA";"POSIDONIA SHIPPING";"50301";"Navegação de apoio";"RIO DE JANEIRO";"RJ";"58424750,00"
"2024";"43588045000131";"ZOETIS INDUSTRIA DE PRODUTOS VETERINARIOS LTDA";"";"00000";"Sem informação";"CAMPINAS";"SP";"58240557,00"
"2024";"02974733000314";"UPL DO BRASIL INDUSTRIA E COMERCIO DE INSUMOS AGROPECUARIOS S.A.";"UPL DO BRASIL S.A.";"20517";"Fabricação de defensivos agrícolas";"ITUVERAVA";"SP";"58092967,00"
"2024";"01838723036407";"BRF S.A.";"";"10431";"Fabricação de margarina e outras gorduras vegetais e de óleos não-comestíveis de animais";"PARANAGUÁ";"PR";"56999620,00"
"2024";"77752293001240";"LAR COOPERATIVA AGROINDUSTRIAL";"LAR";"10414";"Fabricação de óleos vegetais em bruto, exceto óleo de milho";"CÉU AZUL";"PR";"56693762,00"
"2024";"04136367001755";"FMC QUIMICA DO BRASIL LTDA.";"";"46834";"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo";"PAULÍNIA";"SP";"56443702,00"
"2024";"29508058000122";"GLENCORE DO BRASIL COMERCIO E EXPORTACAO LTDA";"";"46818";"Comércio atacadista de combustíveis sólidos, líquidos e gasosos, exceto gás natural e GLP";"RIO DE JANEIRO";"RJ";"56139547,00"
"2024";"07718721000423";"BEAUFOUR IPSEN FARMACEUTICA LTDA.";"";"46443";"Comércio atacadista de produtos farmacêuticos para uso humano e veterinário";"ITAJAÍ";"SC";"55276350,00"
"2024";"09185421000109";"THERMO FISHER SCIENTIFIC BRASIL SERVICOS DE LOGISTICA LTDA";"";"52508";"Atividades relacionadas à organização do transporte de carga";"SÃO PAULO";"SP";"55024554,00"
"2024";"33067745003908";"ERICSSON TELECOMUNICACOES LTDA";"";"26311";"Fabricação de equipamentos transmissores de comunicação";"SÃO JOSÉ DOS CAMPOS";"SP";"54568734,00"
"2024";"06103827000107";"ZILIA TECHNOLOGIES INDUSTRIA DE COMPONENTES SEMICONDUTORES LTDA";"ZILIA TECHNOLOGIES";"26108";"Fabricação de componentes eletrônicos";"ATIBAIA";"SP";"54559292,00"
"2024";"04136367000511";"FMC QUIMICA DO BRASIL LTDA.";"";"20517";"Fabricação de defensivos agrícolas";"UBERABA";"MG";"54461290,00"
"2024";"09608037000929";"OUROFERTIL NORDESTE LTDA";"OUROFERTIL NORDESTE";"20134";"Fabricação de adubos e fertilizantes";"SÃO FRANCISCO DO SUL";"SC";"53994245,00"
"2024";"60498706002524";"CARGILL AGRICOLA S A";"CARGILL AGRICOLA";"10937";"Fabricação de produtos derivados do cacau, de chocolates e confeitos";"ILHÉUS";"BA";"53702015,00"
"2024";"33000167105558";"PETROLEO BRASILEIRO S A PETROBRAS";"PETROBRAS";"06000";"Extração de petróleo e gás natural";"MACAÉ";"RJ";"53523350,00"
"2024";"06012150000282";"GALLO BRASIL DISTRIBUICAO E COMERCIO LTDA.";"";"46371";"Comércio atacadista especializado em produtos alimentícios não especificados anteriormente";"ITAJAÍ";"SC";"52596917,00"
"2024";"74404229000985";"FLEXTRONICS INTERNATIONAL TECNOLOGIA LTDA";"FLEXTRONICS INTERNATIONAL TECNOLOGIA LTDA";"26108";"Fabricação de componentes eletrônicos";"MANAUS";"AM";"52448308,00"
"2024";"01192333000980";"HONDA AUTOMOVEIS DO BRASIL LTDA";"";"29107";"Fabricação de automóveis, camionetas e utilitários";"ITAJAÍ";"SC";"51719556,00"
"2024";"33931478000275";"SALOBO METAIS S/A";"MINA DO SALOBO";"07294";"Extração de minerais metálicos não-ferrosos não especificados anteriormente";"MARABÁ";"PA";"51527470,00"
"2024";"88309620003254";"ALSTOM BRASIL ENERGIA E TRANSPORTE LTDA";"ALSTOM";"30318";"Fabricação de locomotivas, vagões e outros materiais rodantes";"TAUBATÉ";"SP";"51386453,00"
"2024";"02031413001050";"PETRO RIO JAGUAR PETROLEO S.A.";"";"06000";"Extração de petróleo e gás natural";"SÃO JOÃO DA BARRA";"RJ";"51346786,00"
"2024";"08068476000176";"FERTIMAXI INDUSTRIA, COMERCIO E SERVICOS DE FERTILIZANTES LTDA";"FERTIMAXI";"20134";"Fabricação de adubos e fertilizantes";"CONCEIÇÃO DO JACUÍPE";"BA";"51106731,00"
"2024";"09100671000107";"OURO FINO QUIMICA S.A.";"OURO FINO QUIMICA";"20517";"Fabricação de defensivos agrícolas";"UBERABA";"MG";"50261127,00"
"2024";"89674782000158";"JOHN DEERE BRASIL LTDA";"JOHN DEERE";"28330";"Fabricação de máquinas e equipamentos para a agricultura e pecuária, exceto para irrigação";"HORIZONTINA";"RS";"49940225,00"
"2024";"08835355000102";"RIO NAVEGACAO E SERVICOS MARITIMOS LTDA";"RIONAV";"50301";"Navegação de apoio";"RIO DE JANEIRO";"RJ";"49642779,00"
"2024";"36212637000512";"AMERICAN AIRLINES INC";"EST. UNIF";"51111";"Transporte aéreo de passageiros regular";"GUARULHOS";"SP";"49445506,00"
"2024";"12919786000124";"TCP - TERMINAL DE CONTEINERES DE PARANAGUA S/A";"";"52311";"Gestão de portos e terminais";"PARANAGUÁ";"PR";"49286946,00"
"2024";"84046101053556";"BUNGE ALIMENTOS S/A";"BUNGE";"10627";"Moagem de trigo e fabricação de derivados";"IPOJUCA";"PE";"49172002,00"
"2024";"42087254000643";"BAKER HUGHES DO BRASIL LTDA";"BAKER HUGHES";"09106";"Atividades de apoio à extração de petróleo e gás natural";"MACAÉ";"RJ";"48863452,00"
"2024";"77696235000194";"NIMOFAST BRASIL S/A";"";"46842";"Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos";"CURITIBA";"PR";"48566052,00"
"2024";"03089543000115";"DIGEX AIRCRAFT MAINTENANCE LTDA - EM RECUPERACAO JUDICIAL";"";"00000";"Sem informação";"SÃO JOSÉ DOS CAMPOS";"SP";"48458906,00"
"2024";"05644974000806";"BERTUOL INDUSTRIA DE FERTILIZANTES LTDA";"BERTUOL INDUSTRIA DE FERTILIZANTES";"20134";"Fabricação de adubos e fertilizantes";"ITAITUBA";"PA";"47923447,00"
"2024";"04229761000170";"VIDEOLAR-INNOVA S/A";"INNOVA";"22226";"Fabricação de embalagens de material plástico";"MANAUS";"AM";"47760338,00"
"2024";"42352559000120";"CHEVRON ORONITE BRASIL LTDA.";"";"20932";"Fabricação de aditivos de uso industrial";"MAUÁ";"SP";"47724652,00"
"2024";"07200194000118";"CAL-COMP INDUSTRIA E COMERCIO DE ELETRONICOS E INFORMATICA LTDA.";"";"26108";"Fabricação de componentes eletrônicos";"MANAUS";"AM";"47670909,00"
"2024";"05541925000163";"HONDA COMPONENTES DA AMAZONIA LIMITADA";"HONDA COMPONENTES";"30997";"Fabricação de equipamentos de transporte não especificados anteriormente";"MANAUS";"AM";"47576011,00"
"2024";"00399541000134";"INVENTUS POWER ELETRONICA DO BRASIL LTDA";"INVENTUS POWER";"27210";"Fabricação de pilhas, baterias e acumuladores elétricos, exceto para veículos automotores";"MANAUS";"AM";"47463418,00"
"2024";"03071894000107";"VALGROUP AM INDUSTRIA DE MASTERBATCH LTDA.";"VALGROUP";"22226";"Fabricação de embalagens de material plástico";"MANAUS";"AM";"47226924,00"
"2024";"15209117000823";"BRISTOW TAXI AEREO S.A.";"";"51129";"Transporte aéreo de passageiros não-regular";"CABO FRIO";"RJ";"46985632,00"
"2024";"84046101058272";"BUNGE ALIMENTOS S/A";"";"10627";"Moagem de trigo e fabricação de derivados";"SANTOS";"SP";"46886714,00"
"2024";"14267717000109";"FERTGROW S.A";"FERTGROW S.A";"20134";"Fabricação de adubos e fertilizantes";"SÃO LUÍS";"MA";"46693585,00"
"2024";"55962369001491";"AGCO DO BRASIL SOLUCOES AGRICOLAS LTDA.";"";"28313";"Fabricação de tratores agrícolas";"CANOAS";"RS";"46452176,00"
"2024";"24352003000152";"BRIDGE INDUSTRIA DE PRODUTOS PLASTICOS DA AMAZONIA LTDA";"";"22293";"Fabricação de artefatos de material plástico não especificados anteriormente";"MANAUS";"AM";"45272943,00"
"2024";"07986222000336";"BIOGEN BRASIL PRODUTOS FARMACEUTICOS LTDA";"";"46443";"Comércio atacadista de produtos farmacêuticos para uso humano e veterinário";"APARECIDA DE GOIÂNIA";"GO";"45007690,00"
"2024";"00882430001156";"BMW DO BRASIL LTDA";"";"29107";"Fabricação de automóveis, camionetas e utilitários";"ARAQUARI";"SC";"44646888,00"
"2024";"09628613000142";"ESTALEIROS DO BRASIL LTDA";"";"30113";"Construção de embarcações e estruturas flutuantes";"SÃO JOSÉ DO NORTE";"RS";"44567079,00"
"2024";"02301582000171";"IRIZAR BRASIL LTDA.";"";"29301";"Fabricação de cabines, carrocerias e reboques para veículos automotores";"BOTUCATU";"SP";"44447008,00"
"2024";"03987364000103";"ATEM'S DISTRIBUIDORA DE PETROLEO S.A.";"ATEM'S DISTRIBUIDORA";"46818";"Comércio atacadista de combustíveis sólidos, líquidos e gasosos, exceto gás natural e GLP";"MANAUS";"AM";"44215881,00"
"2024";"09137895000185";"KAWASAKI MOTORES DO BRASIL LTDA";"";"30911";"Fabricação de motocicletas";"MANAUS";"AM";"43178397,00"
"2024";"07028528003133";"OLAM AGRICOLA LTDA.";"";"10937";"Fabricação de produtos derivados do cacau, de chocolates e confeitos";"ILHÉUS";"BA";"43144578,00"
"2024";"05477207000175";"AMAZON ACO INDUSTRIA E COMERCIO LTDA.";"AMAZON ACO";"24318";"Produção de tubos de aço com costura";"MANAUS";"AM";"42938682,00"
"2024";"02031413000320";"PETRO RIO JAGUAR PETROLEO S.A.";"";"06000";"Extração de petróleo e gás natural";"SÃO JOÃO DA BARRA";"RJ";"42865423,00"
"2024";"75263400000199";"NORTOX SA";"NORTOX";"20517";"Fabricação de defensivos agrícolas";"ARAPONGAS";"PR";"42742217,00"
"2024";"29980141000108";"OCEANICA ENGENHARIA E CONSULTORIA S.A.";"";"71120";"Serviços de engenharia";"RIO DE JANEIRO";"RJ";"42570029,00"
"2024";"02974733000900";"UPL DO BRASIL INDUSTRIA E COMERCIO DE INSUMOS AGROPECUARIOS S.A.";"UPL DO BRASIL S.A.";"46923";"Comércio atacadista de mercadorias em geral, com predominância de insumos agropecuários";"PAULÍNIA";"SP";"42390814,00"
"2024";"61286613000121";"FRIGORIFICO JAHU LTDA";"";"10201";"Preservação do pescado e fabricação de produtos do pescado";"DUQUE DE CAXIAS";"RJ";"42371747,00"
"2024";"08014346000150";"3M MANAUS INDUSTRIA DE PRODUTOS QUIMICOS LTDA";"3M MANAUS";"20991";"Fabricação de produtos químicos não especificados anteriormente";"MANAUS";"AM";"42167392,00"
"2024";"17122802000177";"GIGA INDUSTRIA E COMERCIO DE PRODUTOS DE SEGURANCA ELETRONICA S/A";"GIGA IND. E COM. DE PRODUTOS DE SEGURANCA ELETRONICA S/";"26311";"Fabricação de equipamentos transmissores de comunicação";"MANAUS";"AM";"42162914,00"
"2024";"26013023000124";"CONIPA INDUSTRIA E COMERCIO DE PRESENTES, METAIS E ARTIGOS DE DECORACAO LTDA";"CONIPA";"32116";"Lapidação de gemas e fabricação de artefatos de ourivesaria e joalheria";"MANAUS";"AM";"41936813,00"
"2024";"19416614000420";"BW&P SISTEMAS DE PROPULSAO E TRACAO LTDA";"";"29301";"Fabricação de cabines, carrocerias e reboques para veículos automotores";"CATALÃO";"GO";"41849858,00"
"2024";"16921603000166";"NOVO NORDISK PRODUCAO FARMACEUTICA DO BRASIL LTDA.";"NOVO NORDISK PRODUCAO FARMACEUTICA DO BRASIL LTDA.";"00000";"Sem informação";"MONTES CLAROS";"MG";"41793959,00"
"2024";"59748988000114";"JOHNSON & JOHNSON INDUSTRIAL LTDA";"";"20631";"Fabricação de cosméticos, produtos de perfumaria e de higiene pessoal";"SÃO JOSÉ DOS CAMPOS";"SP";"41561093,00"
"2024";"03083916001112";"OPERGEL COMERCIAL E INDUSTRIAL DE PRODUTOS ALIMENTICIOS LTDA";"";"10201";"Preservação do pescado e fabricação de produtos do pescado";"LOUVEIRA";"SP";"41463064,00"
"2024";"59104901000761";"SCANIA LATIN AMERICA LTDA";"";"00000";"Sem informação";"VINHEDO";"SP";"41094358,00"
"2024";"07199805000155";"GRANDE MOINHO CEARENSE SA";"";"10627";"Moagem de trigo e fabricação de derivados";"FORTALEZA";"CE";"41092226,00"
"2024";"11386376000100";"HT MICRON SEMICONDUTORES S.A.";"";"26108";"Fabricação de componentes eletrônicos";"SÃO LEOPOLDO";"RS";"41062108,00"
"2024";"85041333000111";"PORTO PONTA DO FELIX S/A";"";"52311";"Gestão de portos e terminais";"ANTONINA";"PR";"40875681,00"
"2024";"40903608000493";"FPT INDUSTRIAL BRASIL LTDA.";"FPT INDUSTRIAL SETE LAGOAS";"29204";"Fabricação de caminhões e ônibus";"SETE LAGOAS";"MG";"40682294,00"
"2024";"18774815000193";"AMGEN BIOTECNOLOGIA DO BRASIL LTDA.";"";"46443";"Comércio atacadista de produtos farmacêuticos para uso humano e veterinário";"TABOÃO DA SERRA";"SP";"40585519,00"
